"","X","curr_name","TOTAGE","preds1","species_code","preds_lm","preds_nls","preds_mixed"
"3040",4030,"quaking aspen",200,42.7751232444319,"PopuTrem",30.8341662577766,24.3032097168241,67.4120193396918
"3041",4139,"quaking aspen",205,44.8681075815547,"PopuTrem",30.8023716224758,24.3181453465871,68.8947145937482
"3042",4232,"quaking aspen",210,47.0093527143203,"PopuTrem",30.7491916383014,24.3315241205909,70.3423523421292
"3043",4330,"quaking aspen",215,49.198782646828,"PopuTrem",30.6762569516538,24.3435388812431,71.7553609494216
"3044",4430,"quaking aspen",220,51.4363232873189,"PopuTrem",30.5850960255661,24.3543550078445,73.1341994107966
"3045",4530,"quaking aspen",225,53.7219023577977,"PopuTrem",30.4771406037151,24.3641148082268,74.4793522181645
"3046",4630,"quaking aspen",230,56.0554493098798,"PopuTrem",30.3537310497552,24.3729411357427,75.7913248447019
"3047",4730,"quaking aspen",235,58.4368952463056,"PopuTrem",30.2161215257549,24.380940380247,77.070639773906
"3048",4830,"quaking aspen",240,60.8661728476278,"PopuTrem",30.0654849842995,24.3882049510287,78.3178330086164
"3049",4930,"quaking aspen",245,63.3432163036301,"PopuTrem",29.9029179572965,24.3948153457269,79.5334510034684
"3050",5030,"quaking aspen",250,65.8679612490764,"PopuTrem",29.7294451311534,24.4008418805069,80.7180479712221
"3051",5139,"quaking aspen",255,68.4403447034425,"PopuTrem",29.5460237031508,24.4063461420172,81.8721835194587
"3052",5232,"quaking aspen",260,71.0603050143003,"PopuTrem",29.3535475178026,24.4113822099772,82.9964205794056
"3053",5330,"quaking aspen",265,73.7277818040747,"PopuTrem",29.1528509850297,24.4159976899846,84.0913235932424
"3054",5430,"quaking aspen",270,76.4427159199066,"PopuTrem",28.9447127842437,24.420234588747,85.1574569302459
"3055",5530,"quaking aspen",275,79.2050493863887,"PopuTrem",28.7298593601216,24.4241300580348,86.1953835056281
"3056",5630,"quaking aspen",280,82.0147253609587,"PopuTrem",28.5089682170502,24.4277170289041,87.2056635789887
"3057",5730,"quaking aspen",285,84.8716880917565,"PopuTrem",28.2826710200492,24.4310247539098,88.1888537119817
"3058",5830,"quaking aspen",290,87.7758828777645,"PopuTrem",28.0515565105144,24.4340792719309,89.1455058671527
"3059",5930,"quaking aspen",295,90.7272560310765,"PopuTrem",27.8161732454196,24.4369038077122,90.0761666319705
"3060",6030,"quaking aspen",300,93.7257548411392,"PopuTrem",27.577032168742,24.4395191161737,90.9813765538918
"3061",6139,"quaking aspen",305,96.7713275408385,"PopuTrem",27.3346090238528,24.4419437798631,91.8616695739057
"3062",6232,"quaking aspen",310,99.8639232743014,"PopuTrem",27.0893466154988,24.4441944665463,92.7175725474065
"3063",6330,"quaking aspen",315,103.003492066304,"PopuTrem",26.8416569297954,24.4462861528,93.5496048424985
"3064",6430,"quaking aspen",320,106.189984793179,"PopuTrem",26.5919231203962,24.4482323185328,94.3582780069291
"3065",6530,"quaking aspen",325,109.423353155126,"PopuTrem",26.3405013687068,24.4500451165859,95.1440954958245
"3066",6630,"quaking aspen",330,112.703549649839,"PopuTrem",26.0877226256838,24.4517355209219,95.9075524532615
"3067",6730,"quaking aspen",335,116.03052754737,"PopuTrem",25.8338942424191,24.4533134563708,96.6491355414715
"3068",6830,"quaking aspen",340,119.404240866144,"PopuTrem",25.5793014963607,24.4547879124582,97.3693228121524
"3069",6930,"quaking aspen",345,122.824644350069,"PopuTrem",25.3242090196681,24.4561670434624,98.0685836149613
"3070",7030,"quaking aspen",350,126.291693446669,"PopuTrem",25.0688621358507,24.4574582565319,98.7473785388
"3071",7139,"quaking aspen",355,129.805344286182,"PopuTrem",24.8134881104978,24.4586682894327,99.4061593819729
"3072",7232,"quaking aspen",360,133.365553661561,"PopuTrem",24.5582973215722,24.4598032792669,100.045369147726
"3073",7330,"quaking aspen",365,136.97227900934,"PopuTrem",24.3034843544201,24.4608688233171,100.665442062051
"3074",7430,"quaking aspen",370,140.625478391303,"PopuTrem",24.0492290263394,24.46187003301,101.266803610964
"3075",7530,"quaking aspen",375,144.325110476922,"PopuTrem",23.7956973452524,24.462811581857,101.849870594786
"3076",7630,"quaking aspen",380,148.071134526512,"PopuTrem",23.5430424067483,24.4636977481101,102.415051197206
"3077",7730,"quaking aspen",385,151.863510375074,"PopuTrem",23.2914052334919,24.4645324527777,102.962745067136
"3078",7830,"quaking aspen",390,155.702198416783,"PopuTrem",23.0409155607422,24.4653192935536,103.493343411613
"3079",7930,"quaking aspen",395,159.587159590094,"PopuTrem",22.791692571485,24.4660615751459,104.007229098158
"3080",8030,"quaking aspen",400,163.51835536342,"PopuTrem",22.5438455844573,24.4667623364254,104.504776765188
"3081",8139,"quaking aspen",405,167.495747721373,"PopuTrem",22.2974746981302,24.4674243747617,104.986352939242
"3082",8232,"quaking aspen",410,171.519299151519,"PopuTrem",22.0526713935159,24.4680502678683,105.452316157882
"3083",8330,"quaking aspen",415,175.58897263164,"PopuTrem",21.8095190984762,24.4686423934375,105.903017097295
"3084",8430,"quaking aspen",420,179.704731617464,"PopuTrem",21.5680937160374,24.4692029468129,106.338798703703
"3085",8530,"quaking aspen",425,183.866540030842,"PopuTrem",21.3284641190477,24.4697339569143,106.759996327791
"3086",8630,"quaking aspen",430,188.074362248363,"PopuTrem",21.090692613362,24.4702373006069,107.166937861462
"3087",8730,"quaking aspen",435,192.328163090373,"PopuTrem",20.8548353715934,24.4707147156821,107.55994387629
"3088",8830,"quaking aspen",440,196.627907810374,"PopuTrem",20.6209428393362,24.4711678125981,107.93932776313
"3089",8930,"quaking aspen",445,200.973562084814,"PopuTrem",20.3890601156389,24.4715980851109,108.305395872393
"3090",9030,"quaking aspen",450,205.365092003208,"PopuTrem",20.1592273093896,24.4720069199118,108.658447654557
"3091",9139,"quaking aspen",455,209.802464058616,"PopuTrem",19.9314798731631,24.4723956053734,108.99877580054
"3092",9232,"quaking aspen",460,214.285645138434,"PopuTrem",19.7058489159805,24.4727653394961,109.326666381595
"3093",9330,"quaking aspen",465,218.814602515491,"PopuTrem",19.4823614963329,24.4731172371348,109.642398988444
"3094",9430,"quaking aspen",470,223.389303839451,"PopuTrem",19.2610408967331,24.4734523365783,109.946246869392
"3095",9530,"quaking aspen",475,228.009717128487,"PopuTrem",19.041906880977,24.4737716055459,110.238477067193
"3096",9630,"quaking aspen",480,232.675810761231,"PopuTrem",18.8249759352156,24.4740759466575,110.519350554488
"3097",9730,"quaking aspen",485,237.38755346898,"PopuTrem",18.610261493869,24.4743662024282,110.789122367641
"3098",9830,"quaking aspen",490,242.144914328148,"PopuTrem",18.3977741513447,24.4746431598342,111.048041738829
"3099",9930,"quaking aspen",495,246.947862752961,"PopuTrem",18.1875218604599,24.4749075544896,111.296352226277
"3100",10030,"quaking aspen",500,251.796368488371,"PopuTrem",17.9795101184085,24.4751600744711,111.534291842517
"3101",1140,"canyon live oak",5,0.433385831287342,"QuerChry",NA,NA,NA
"3102",2140,"canyon live oak",10,0.85279115167571,"QuerChry",NA,NA,NA
"3103",3140,"canyon live oak",15,1.26707676879349,"QuerChry",NA,NA,NA
"3104",4140,"canyon live oak",20,1.67807227618893,"QuerChry",NA,NA,NA
"3105",5140,"canyon live oak",25,2.08663848526698,"QuerChry",NA,NA,NA
"3106",6140,"canyon live oak",30,2.49327914969262,"QuerChry",NA,NA,NA
"3107",7140,"canyon live oak",35,2.89832548343185,"QuerChry",NA,NA,NA
"3108",8140,"canyon live oak",40,3.30201193877387,"QuerChry",NA,NA,NA
"3109",9140,"canyon live oak",45,3.70451321227361,"QuerChry",NA,NA,NA
"3110",1031,"canyon live oak",50,4.10596449749155,"QuerChry",NA,NA,NA
"3111",1141,"canyon live oak",55,4.50647351037315,"QuerChry",NA,NA,NA
"3112",1233,"canyon live oak",60,4.90612808268221,"QuerChry",NA,NA,NA
"3113",1331,"canyon live oak",65,5.30500119385889,"QuerChry",NA,NA,NA
"3114",1431,"canyon live oak",70,5.70315443770968,"QuerChry",NA,NA,NA
"3115",1531,"canyon live oak",75,6.10064048863483,"QuerChry",NA,NA,NA
"3116",1631,"canyon live oak",80,6.49750490400066,"QuerChry",NA,NA,NA
"3117",1731,"canyon live oak",85,6.89378747190997,"QuerChry",NA,NA,NA
"3118",1831,"canyon live oak",90,7.28952323916218,"QuerChry",NA,NA,NA
"3119",1931,"canyon live oak",95,7.68474330892053,"QuerChry",NA,NA,NA
"3120",2031,"canyon live oak",100,8.07947546913185,"QuerChry",NA,NA,NA
"3121",2141,"canyon live oak",105,8.47374469430632,"QuerChry",NA,NA,NA
"3122",2233,"canyon live oak",110,8.86757355101249,"QuerChry",NA,NA,NA
"3123",2331,"canyon live oak",115,9.2609825291126,"QuerChry",NA,NA,NA
"3124",2431,"canyon live oak",120,9.65399031498358,"QuerChry",NA,NA,NA
"3125",2531,"canyon live oak",125,10.0466140188844,"QuerChry",NA,NA,NA
"3126",2631,"canyon live oak",130,10.4388693656955,"QuerChry",NA,NA,NA
"3127",2731,"canyon live oak",135,10.8307708561157,"QuerChry",NA,NA,NA
"3128",2831,"canyon live oak",140,11.2223319038186,"QuerChry",NA,NA,NA
"3129",2931,"canyon live oak",145,11.6135649528862,"QuerChry",NA,NA,NA
"3130",3031,"canyon live oak",150,12.0044815789397,"QuerChry",NA,NA,NA
"3131",3141,"canyon live oak",155,12.3950925766976,"QuerChry",NA,NA,NA
"3132",3233,"canyon live oak",160,12.7854080361651,"QuerChry",NA,NA,NA
"3133",3331,"canyon live oak",165,13.1754374092382,"QuerChry",NA,NA,NA
"3134",3431,"canyon live oak",170,13.5651895681837,"QuerChry",NA,NA,NA
"3135",3531,"canyon live oak",175,13.9546728571963,"QuerChry",NA,NA,NA
"3136",3631,"canyon live oak",180,14.3438951380262,"QuerChry",NA,NA,NA
"3137",3731,"canyon live oak",185,14.7328638305059,"QuerChry",NA,NA,NA
"3138",3831,"canyon live oak",190,15.1215859486682,"QuerChry",NA,NA,NA
"3139",3931,"canyon live oak",195,15.5100681330387,"QuerChry",NA,NA,NA
"3140",4031,"canyon live oak",200,15.8983166795971,"QuerChry",NA,NA,NA
"3141",4141,"canyon live oak",205,16.2863375658227,"QuerChry",NA,NA,NA
"3142",4233,"canyon live oak",210,16.6741364741854,"QuerChry",NA,NA,NA
"3143",4331,"canyon live oak",215,17.0617188133842,"QuerChry",NA,NA,NA
"3144",4431,"canyon live oak",220,17.4490897375995,"QuerChry",NA,NA,NA
"3145",4531,"canyon live oak",225,17.8362541639831,"QuerChry",NA,NA,NA
"3146",4631,"canyon live oak",230,18.2232167885855,"QuerChry",NA,NA,NA
"3147",4731,"canyon live oak",235,18.6099821008889,"QuerChry",NA,NA,NA
"3148",4831,"canyon live oak",240,18.9965543970968,"QuerChry",NA,NA,NA
"3149",4931,"canyon live oak",245,19.3829377923085,"QuerChry",NA,NA,NA
"3150",5031,"canyon live oak",250,19.7691362316948,"QuerChry",NA,NA,NA
"3151",5141,"canyon live oak",255,20.1551535007735,"QuerChry",NA,NA,NA
"3152",5233,"canyon live oak",260,20.5409932348746,"QuerChry",NA,NA,NA
"3153",5331,"canyon live oak",265,20.926658927873,"QuerChry",NA,NA,NA
"3154",5431,"canyon live oak",270,21.3121539402583,"QuerChry",NA,NA,NA
"3155",5531,"canyon live oak",275,21.6974815066028,"QuerChry",NA,NA,NA
"3156",5631,"canyon live oak",280,22.082644742484,"QuerChry",NA,NA,NA
"3157",5731,"canyon live oak",285,22.4676466509088,"QuerChry",NA,NA,NA
"3158",5831,"canyon live oak",290,22.8524901282849,"QuerChry",NA,NA,NA
"3159",5931,"canyon live oak",295,23.2371779699774,"QuerChry",NA,NA,NA
"3160",6031,"canyon live oak",300,23.6217128754869,"QuerChry",NA,NA,NA
"3161",6141,"canyon live oak",305,24.0060974532805,"QuerChry",NA,NA,NA
"3162",6233,"canyon live oak",310,24.3903342253029,"QuerChry",NA,NA,NA
"3163",6331,"canyon live oak",315,24.7744256311966,"QuerChry",NA,NA,NA
"3164",6431,"canyon live oak",320,25.1583740322514,"QuerChry",NA,NA,NA
"3165",6531,"canyon live oak",325,25.5421817151053,"QuerChry",NA,NA,NA
"3166",6631,"canyon live oak",330,25.9258508952174,"QuerChry",NA,NA,NA
"3167",6731,"canyon live oak",335,26.3093837201286,"QuerChry",NA,NA,NA
"3168",6831,"canyon live oak",340,26.692782272526,"QuerChry",NA,NA,NA
"3169",6931,"canyon live oak",345,27.0760485731266,"QuerChry",NA,NA,NA
"3170",7031,"canyon live oak",350,27.4591845833927,"QuerChry",NA,NA,NA
"3171",7141,"canyon live oak",355,27.842192208091,"QuerChry",NA,NA,NA
"3172",7233,"canyon live oak",360,28.2250732977072,"QuerChry",NA,NA,NA
"3173",7331,"canyon live oak",365,28.6078296507249,"QuerChry",NA,NA,NA
"3174",7431,"canyon live oak",370,28.9904630157796,"QuerChry",NA,NA,NA
"3175",7531,"canyon live oak",375,29.372975093695,"QuerChry",NA,NA,NA
"3176",7631,"canyon live oak",380,29.7553675394108,"QuerChry",NA,NA,NA
"3177",7731,"canyon live oak",385,30.1376419638077,"QuerChry",NA,NA,NA
"3178",7831,"canyon live oak",390,30.5197999354372,"QuerChry",NA,NA,NA
"3179",7931,"canyon live oak",395,30.9018429821629,"QuerChry",NA,NA,NA
"3180",8031,"canyon live oak",400,31.2837725927168,"QuerChry",NA,NA,NA
"3181",8141,"canyon live oak",405,31.6655902181789,"QuerChry",NA,NA,NA
"3182",8233,"canyon live oak",410,32.0472972733822,"QuerChry",NA,NA,NA
"3183",8331,"canyon live oak",415,32.4288951382491,"QuerChry",NA,NA,NA
"3184",8431,"canyon live oak",420,32.8103851590633,"QuerChry",NA,NA,NA
"3185",8531,"canyon live oak",425,33.19176864968,"QuerChry",NA,NA,NA
"3186",8631,"canyon live oak",430,33.5730468926801,"QuerChry",NA,NA,NA
"3187",8731,"canyon live oak",435,33.954221140469,"QuerChry",NA,NA,NA
"3188",8831,"canyon live oak",440,34.3352926163253,"QuerChry",NA,NA,NA
"3189",8931,"canyon live oak",445,34.7162625154021,"QuerChry",NA,NA,NA
"3190",9031,"canyon live oak",450,35.0971320056815,"QuerChry",NA,NA,NA
"3191",9141,"canyon live oak",455,35.4779022288878,"QuerChry",NA,NA,NA
"3192",9233,"canyon live oak",460,35.8585743013602,"QuerChry",NA,NA,NA
"3193",9331,"canyon live oak",465,36.2391493148864,"QuerChry",NA,NA,NA
"3194",9431,"canyon live oak",470,36.619628337501,"QuerChry",NA,NA,NA
"3195",9531,"canyon live oak",475,37.0000124142495,"QuerChry",NA,NA,NA
"3196",9631,"canyon live oak",480,37.3803025679201,"QuerChry",NA,NA,NA
"3197",9731,"canyon live oak",485,37.760499799744,"QuerChry",NA,NA,NA
"3198",9831,"canyon live oak",490,38.1406050900681,"QuerChry",NA,NA,NA
"3199",9931,"canyon live oak",495,38.5206193989987,"QuerChry",NA,NA,NA
"3200",10031,"canyon live oak",500,38.90054366702,"QuerChry",NA,NA,NA
"3201",1142,"Oregon white oak",5,1.91802623160385,"QuerGarr",NA,NA,NA
"3202",2142,"Oregon white oak",10,2.89139222370483,"QuerGarr",NA,NA,NA
"3203",3142,"Oregon white oak",15,3.67602128234012,"QuerGarr",NA,NA,NA
"3204",4142,"Oregon white oak",20,4.3587250547194,"QuerGarr",NA,NA,NA
"3205",5142,"Oregon white oak",25,4.97443719185792,"QuerGarr",NA,NA,NA
"3206",6142,"Oregon white oak",30,5.54154013891868,"QuerGarr",NA,NA,NA
"3207",7142,"Oregon white oak",35,6.0711712171155,"QuerGarr",NA,NA,NA
"3208",8142,"Oregon white oak",40,6.5707045716182,"QuerGarr",NA,NA,NA
"3209",9142,"Oregon white oak",45,7.04533245977447,"QuerGarr",NA,NA,NA
"3210",1032,"Oregon white oak",50,7.49888024306058,"QuerGarr",NA,NA,NA
"3211",1143,"Oregon white oak",55,7.9342660711993,"QuerGarr",NA,NA,NA
"3212",1234,"Oregon white oak",60,8.35377837956856,"QuerGarr",NA,NA,NA
"3213",1332,"Oregon white oak",65,8.75925255124663,"QuerGarr",NA,NA,NA
"3214",1432,"Oregon white oak",70,9.1521883051983,"QuerGarr",NA,NA,NA
"3215",1532,"Oregon white oak",75,9.53383049909755,"QuerGarr",NA,NA,NA
"3216",1632,"Oregon white oak",80,9.90522641953238,"QuerGarr",NA,NA,NA
"3217",1732,"Oregon white oak",85,10.2672674378239,"QuerGarr",NA,NA,NA
"3218",1832,"Oregon white oak",90,10.6207199630284,"QuerGarr",NA,NA,NA
"3219",1932,"Oregon white oak",95,10.9662488813626,"QuerGarr",NA,NA,NA
"3220",2032,"Oregon white oak",100,11.304435603651,"QuerGarr",NA,NA,NA
"3221",2143,"Oregon white oak",105,11.6357921675478,"QuerGarr",NA,NA,NA
"3222",2234,"Oregon white oak",110,11.9607724029339,"QuerGarr",NA,NA,NA
"3223",2332,"Oregon white oak",115,12.2797808771824,"QuerGarr",NA,NA,NA
"3224",2432,"Oregon white oak",120,12.5931801386472,"QuerGarr",NA,NA,NA
"3225",2532,"Oregon white oak",125,12.9012966392266,"QuerGarr",NA,NA,NA
"3226",2632,"Oregon white oak",130,13.2044256198536,"QuerGarr",NA,NA,NA
"3227",2732,"Oregon white oak",135,13.5028351732375,"QuerGarr",NA,NA,NA
"3228",2832,"Oregon white oak",140,13.7967696476208,"QuerGarr",NA,NA,NA
"3229",2932,"Oregon white oak",145,14.0864525180564,"QuerGarr",NA,NA,NA
"3230",3032,"Oregon white oak",150,14.3720888239155,"QuerGarr",NA,NA,NA
"3231",3143,"Oregon white oak",155,14.6538672503719,"QuerGarr",NA,NA,NA
"3232",3234,"Oregon white oak",160,14.9319619156214,"QuerGarr",NA,NA,NA
"3233",3332,"Oregon white oak",165,15.2065339132973,"QuerGarr",NA,NA,NA
"3234",3432,"Oregon white oak",170,15.4777326499845,"QuerGarr",NA,NA,NA
"3235",3532,"Oregon white oak",175,15.7456970102557,"QuerGarr",NA,NA,NA
"3236",3632,"Oregon white oak",180,16.0105563757427,"QuerGarr",NA,NA,NA
"3237",3732,"Oregon white oak",185,16.2724315200642,"QuerGarr",NA,NA,NA
"3238",3832,"Oregon white oak",190,16.5314353976638,"QuerGarr",NA,NA,NA
"3239",3932,"Oregon white oak",195,16.7876738415875,"QuerGarr",NA,NA,NA
"3240",4032,"Oregon white oak",200,17.0412461827682,"QuerGarr",NA,NA,NA
"3241",4143,"Oregon white oak",205,17.2922458013813,"QuerGarr",NA,NA,NA
"3242",4234,"Oregon white oak",210,17.5407606191916,"QuerGarr",NA,NA,NA
"3243",4332,"Oregon white oak",215,17.7868735404573,"QuerGarr",NA,NA,NA
"3244",4432,"Oregon white oak",220,18.0306628478318,"QuerGarr",NA,NA,NA
"3245",4532,"Oregon white oak",225,18.2722025587732,"QuerGarr",NA,NA,NA
"3246",4632,"Oregon white oak",230,18.5115627471866,"QuerGarr",NA,NA,NA
"3247",4732,"Oregon white oak",235,18.7488098343712,"QuerGarr",NA,NA,NA
"3248",4832,"Oregon white oak",240,18.9840068527901,"QuerGarr",NA,NA,NA
"3249",4932,"Oregon white oak",245,19.2172136857118,"QuerGarr",NA,NA,NA
"3250",5032,"Oregon white oak",250,19.4484872853781,"QuerGarr",NA,NA,NA
"3251",5143,"Oregon white oak",255,19.6778818720107,"QuerGarr",NA,NA,NA
"3252",5234,"Oregon white oak",260,19.9054491156819,"QuerGarr",NA,NA,NA
"3253",5332,"Oregon white oak",265,20.1312383028245,"QuerGarr",NA,NA,NA
"3254",5432,"Oregon white oak",270,20.3552964889432,"QuerGarr",NA,NA,NA
"3255",5532,"Oregon white oak",275,20.5776686389042,"QuerGarr",NA,NA,NA
"3256",5632,"Oregon white oak",280,20.7983977560203,"QuerGarr",NA,NA,NA
"3257",5732,"Oregon white oak",285,21.0175250010103,"QuerGarr",NA,NA,NA
"3258",5832,"Oregon white oak",290,21.2350898017894,"QuerGarr",NA,NA,NA
"3259",5932,"Oregon white oak",295,21.4511299549438,"QuerGarr",NA,NA,NA
"3260",6032,"Oregon white oak",300,21.6656817196478,"QuerGarr",NA,NA,NA
"3261",6143,"Oregon white oak",305,21.8787799047043,"QuerGarr",NA,NA,NA
"3262",6234,"Oregon white oak",310,22.090457949315,"QuerGarr",NA,NA,NA
"3263",6332,"Oregon white oak",315,22.3007479981258,"QuerGarr",NA,NA,NA
"3264",6432,"Oregon white oak",320,22.5096809710377,"QuerGarr",NA,NA,NA
"3265",6532,"Oregon white oak",325,22.7172866282243,"QuerGarr",NA,NA,NA
"3266",6632,"Oregon white oak",330,22.9235936307531,"QuerGarr",NA,NA,NA
"3267",6732,"Oregon white oak",335,23.1286295971698,"QuerGarr",NA,NA,NA
"3268",6832,"Oregon white oak",340,23.3324211563707,"QuerGarr",NA,NA,NA
"3269",6932,"Oregon white oak",345,23.5349939970577,"QuerGarr",NA,NA,NA
"3270",7032,"Oregon white oak",350,23.7363729140429,"QuerGarr",NA,NA,NA
"3271",7143,"Oregon white oak",355,23.9365818516453,"QuerGarr",NA,NA,NA
"3272",7234,"Oregon white oak",360,24.1356439444002,"QuerGarr",NA,NA,NA
