"SPCD","COMMON_NAME","GENUS","SPECIES","VARIETY","SUBSPECIES","SPECIES_SYMBOL","E_SPGRPCD","W_SPGRPCD","C_SPGRPCD","P_SPGRPCD","MAJOR_SPGRPCD","STOCKING_SPGRPCD","FOREST_TYPE_SPGRPCD","EXISTS_IN_NCRS","EXISTS_IN_NERS","EXISTS_IN_PNWRS","EXISTS_IN_RMRS","EXISTS_IN_SRS","SITETREE","SFTWD_HRDWD","ST_EXISTS_IN_NCRS","ST_EXISTS_IN_NERS","ST_EXISTS_IN_PNWRS","ST_EXISTS_IN_RMRS","ST_EXISTS_IN_SRS","CORE","EAST","WEST","CARIBBEAN","PACIFIC","WOODLAND","MANUAL_START","MANUAL_END","JENKINS_SPGRPCD","JENKINS_TOTAL_B1","JENKINS_TOTAL_B2","JENKINS_STEM_WOOD_RATIO_B1","JENKINS_STEM_WOOD_RATIO_B2","JENKINS_STEM_BARK_RATIO_B1","JENKINS_STEM_BARK_RATIO_B2","JENKINS_FOLIAGE_RATIO_B1","JENKINS_FOLIAGE_RATIO_B2","JENKINS_ROOT_RATIO_B1","JENKINS_ROOT_RATIO_B2","JENKINS_SAPLING_ADJUSTMENT","WOOD_SPGR_GREENVOL_DRYWT","WOOD_SPGR_GREENVOL_DRYWT_CIT","BARK_SPGR_GREENVOL_DRYWT","BARK_SPGR_GREENVOL_DRYWT_CIT","MC_PCT_GREEN_BARK","MC_PCT_GREEN_BARK_CIT","MC_PCT_GREEN_WOOD","MC_PCT_GREEN_WOOD_CIT","WOOD_SPGR_MC12VOL_DRYWT","WOOD_SPGR_MC12VOL_DRYWT_CIT","BARK_VOL_PCT","BARK_VOL_PCT_CIT","RAILE_STUMP_DOB_B1","RAILE_STUMP_DIB_B1","RAILE_STUMP_DIB_B2","CWD_DECAY_RATIO1","CWD_DECAY_RATIO2","CWD_DECAY_RATIO3","CWD_DECAY_RATIO4","CWD_DECAY_RATIO5","DWM_CARBON_RATIO","STANDING_DEAD_DECAY_RATIO1","STANDING_DEAD_DECAY_RATIO2","STANDING_DEAD_DECAY_RATIO3","STANDING_DEAD_DECAY_RATIO4","STANDING_DEAD_DECAY_RATIO5","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","DRYWT_TO_GREENWT_CONVERSION"
8022,"kesiamel","Osmoxylon","oliveri","","","OSOL",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.37,,0.37,,,,,,0.37,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
8023,"kesiamel","Osmoxylon","pachyphyllum","","","OSPA",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.37,,0.37,,,,,,0.37,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
8024,"Osmoxylon","Osmoxylon","spp.","","","OSMOX",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.37,,0.37,,,,,,0.37,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
8027,"pincho palo de rosa","Ottoschulzia","rhodoxylon","","","OTRH",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
8029,"chicharron amarillo","Ouratea","ilicifolia","","","OUIL",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
8030,"abey amarillo","Ouratea","littoralis","","","OULI",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
8032,"guanabanilla","Ouratea","striata","","","OUST",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
8033,"blacklancewood","Oxandra","lanceolata","","","OXLA4",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
8034,"haya","Oxandra","laurifolia","","","OXLA5",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
8036,"miich era ngebard, guiana chestnut","Pachira","aquatica","","","PAAQ2",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.37,,0.37,,,,,,0.37,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
8037,"wild chestnut","Pachira","insignis","","","PAIN7",53,53,53,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
8044,"gasu","Palaquium","stehlinii","","","PAST24",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.4305,,0.4305,,,,,,0.4305,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
8045,"tafetan","Palicourea","alpina","","","PAAL9",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
8047,"red cappel","Palicourea","crocea","","","PACR3",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
766,"American plum","Prunus","americana","","","PRAM",43,47,,,4,25,221,"X","X","","","X","","H","","","","","","Y","E","","","","",1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.47,24,0.63,24,91,24,53,24,0.5,24,9.19,24,0.12766,0.91979,0.12152,1,0.968,0.668,0.37,0.282,0.491,1.04,1.045,0.708,0.525,0.525,"",2005-02-24,"333","",2017-02-16,"798795",1.5716764255148258088225543998166308958E00
768,"bitter cherry","Prunus","emarginata","","","PREM",43,47,,,4,25,221,"","","X","","","","H","","","","","","N","","W","","","",1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395,0.47,24,0.63,24,91,24,53,24,0.5,24,9.19,24,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,1.04,1.045,0.708,0.525,0.525,"",2005-02-24,"333","",2017-02-16,"798795",1.5716764255148258088225543998166308958E00
769,"Allegheny plum","Prunus","alleghaniensis","","","PRAL5",43,47,,,3,33,221,"X","X","","","X","","H","","","","","","N","E","","","","",2,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.47,24,0.63,24,91,24,53,24,0.5,24,9.19,24,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,1.04,1.045,0.708,0.525,0.525,"",2005-02-24,"333","",2017-02-16,"798795",1.5716764255148258088225543998166308958E00
770,"Chickasaw plum","Prunus","angustifolia","","","PRAN3",43,47,,,3,33,221,"X","X","","","X","","H","","","","","","N","E","W","","","",2,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.47,24,0.63,24,91,24,53,24,0.5,24,9.19,24,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,1.04,1.045,0.708,0.525,0.525,"",2005-02-24,"333","",2017-02-16,"798795",1.5716764255148258088225543998166308958E00
771,"sweet cherry","Prunus","avium","","","PRAV",43,47,,,3,33,221,"X","X","X","","X","","H","","","","","","Y","E","","","","",2,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.47,24,0.63,24,91,24,53,24,0.5,24,9.19,24,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,1.04,1.045,0.708,0.525,0.525,"",2005-02-24,"333","",2020-06-11,"67572",1.5716764255148258088225543998166308958E00
772,"sour cherry","Prunus","cerasus","","","PRCE",43,47,,,3,33,221,"X","X","X","","","","H","","","","","","N","E","","","","",2,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.47,24,0.63,24,91,24,53,24,0.5,24,9.19,24,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,1.04,1.045,0.708,0.525,0.525,"",2005-02-24,"333","",2020-06-11,"67572",1.5716764255148258088225543998166308958E00
773,"European plum","Prunus","domestica","","","PRDO",43,47,,,3,33,221,"X","X","X","","","","H","","","","","","N","E","","","","",2,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.47,24,0.63,24,91,24,53,24,0.5,24,9.19,24,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,1.04,1.045,0.708,0.525,0.525,"",2005-02-24,"333","",2020-06-11,"67572",1.5716764255148258088225543998166308958E00
774,"Mahaleb cherry","Prunus","mahaleb","","","PRMA",43,47,,,3,33,221,"X","X","X","","","","H","","","","","","N","E","","","","",2,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.47,24,0.63,24,91,24,53,24,0.5,24,9.19,24,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,1.04,1.045,0.708,0.525,0.525,"",2005-02-24,"333","",2020-06-11,"67572",1.5716764255148258088225543998166308958E00
800,"oak spp.","Quercus","spp.","","","QUERC",42,48,,54,4,37,221,"X","X","X","","X","","H","","","","","","N","E","W","","P","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.59,23,0.58,23,83,23,75.27,23,0.66,23,19.12,21,0.12798,0.92267,0.12506,1,0.78,0.45,0.42,0.42,0.491,1.013,0.861,0.688,0.686,0.686,"",2005-02-24,"333","",2017-02-16,"798795",1.76493043190430534629959366296854312195E00
801,"California live oak","Quercus","agrifolia","","","QUAG",43,46,,,4,29,138,"","","X","","","","H","","","","","","Y","","W","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351,0.59,24,0.58,24,83,24,75.27,24,0.66,24,19.12,24,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.76493043190430534629959366296854312195E00
802,"white oak","Quercus","alba","","","QUAL",25,47,,,4,29,81,"X","X","","","X","X","H","X","X","","","X","Y","E","","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989,0.6,1,0.56,5,88.875,17,68.26667,5,0.68,1,16,36,0.12798,0.92267,0.12506,0.973,0.746,0.558,0.28,0.428,0.491,1.012,0.806,0.591,0.398,0.398,"",2005-02-24,"333","",2017-02-16,"798795",1.70944318445475638051044083526682134571E00
803,"Arizona white oak","Quercus","arizonica","","","QUAR",48,48,,,4,38,210,"","","","X","X","","H","","","","","","Y","","W","","","X",1.7,,10,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.65075,0.59,24,0.58,24,83,24,75.27,24,0.66,24,19.12,24,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.76493043190430534629959366296854312195E00
804,"swamp white oak","Quercus","bicolor","","","QUBI",25,47,,,4,29,222,"X","X","","","X","","H","","","","","","Y","E","","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989,0.64,1,0.55,22,89.4,22,57.75,5,0.72,1,16,21,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.61575824175824175824175824175824175825E00
805,"canyon live oak","Quercus","chrysolepis","","","QUCH2",43,46,,,4,29,142,"","","X","","","","H","","","","","","N","","W","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351,0.7,7,0.64,6,90.29688,22,73.98571,5,0.74,21,16,21,0.12798,0.92267,0.12506,1,0.78,0.45,0.42,0.42,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.7606729500498504486540378863409770688E00
806,"scarlet oak","Quercus","coccinea","","","QUCO2",28,47,,,4,29,82,"X","X","","","X","X","H","X","X","","","X","Y","E","","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.6,1,0.71,3,48.97183,14,70.93333,5,0.67,1,22,21,0.12798,0.92267,0.12506,1,0.78,0.45,0.42,0.42,0.491,0.99,0.904,0.781,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.66396982076170325310764348056069822798E00
807,"blue oak","Quercus","douglasii","","","QUDO",43,46,,,4,29,134,"","","X","","","","H","","","","","","Y","","W","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351,0.59,24,0.58,24,83,24,75.27,24,0.66,24,19.12,24,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.76493043190430534629959366296854312195E00
808,"Durand oak","Quercus","sinuata","sinuata","","QUSIS",25,47,,,4,29,89,"","","","","X","","H","","","","","","Y","E","","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989,0.59,24,0.58,24,83,24,75.27,24,0.66,24,19.12,24,0.12798,0.92267,0.12506,1,0.78,0.45,0.42,0.42,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.76493043190430534629959366296854312195E00
809,"northern pin oak","Quercus","ellipsoidalis","","","QUEL",28,47,,,4,29,211,"X","X","","","X","","H","X","","","","","Y","E","","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.59,24,0.58,24,83,24,75.27,24,0.66,24,19.12,24,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.76493043190430534629959366296854312195E00
810,"Emory oak","Quercus","emoryi","","","QUEM",48,48,,,4,38,210,"","","","X","X","","H","","","","","","Y","","W","","","X",1.7,,10,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.65075,0.59,24,0.58,24,83,24,75.27,24,0.66,24,19.12,24,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.76493043190430534629959366296854312195E00
811,"Engelmann oak","Quercus","engelmannii","","","QUEN",43,46,,,4,38,210,"","","X","","","","H","","","","","","Y","","W","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351,0.59,24,0.58,24,83,24,75.27,24,0.66,24,19.12,24,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.76493043190430534629959366296854312195E00
812,"southern red oak","Quercus","falcata","","","QUFA",28,47,,,4,29,88,"X","X","","","X","X","H","","X","","","X","Y","E","","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.52,1,0.68,3,48.47059,14,97.23077,5,0.59,1,22,36,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.86336918554360812425328554360812425329E00
813,"cherrybark oak","Quercus","pagoda","","","QUPA5",26,47,,,4,29,87,"X","X","","","X","X","H","","X","","","X","Y","E","","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.81068,0.61,1,0.63,6,90.77778,17,68.13115,5,0.69,1,22,21,0.12798,0.92267,0.12506,1,0.78,0.45,0.42,0.42,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.72324074015495591771306438685546353193E00
814,"Gambel oak","Quercus","gambelii","","","QUGA",48,48,,,4,38,158,"","","","X","X","","H","","","","","","Y","","W","","","X",1.7,,10,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.65075,0.61,10,0.63,22,65.61208,22,65.5082,5,0.63,21,22,21,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.65527432925460860272508682874699438953E00
815,"Oregon white oak","Quercus","garryana","","","QUGA4",43,46,,,4,29,140,"","","X","","","","H","","","","","","Y","","W","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351,0.64,11,0.63,7,65.34921,22,57.75,5,0.72,11,16,21,0.12798,0.92267,0.12506,1,0.78,0.45,0.42,0.42,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.58784017775377969762419006479481641469E00
816,"scrub oak","Quercus","ilicifolia","","","QUIL",43,47,,,4,29,89,"","X","","","X","","H","","","","","","Y","E","","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.59,24,0.58,24,83,24,75.27,24,0.66,24,19.12,24,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.76493043190430534629959366296854312195E00
817,"shingle oak","Quercus","imbricaria","","","QUIM",28,47,,,4,29,202,"X","X","","","X","X","H","X","X","","","X","Y","E","","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.59,24,0.58,24,83,24,75.27,24,0.66,24,19.12,24,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.76493043190430534629959366296854312195E00
818,"California black oak","Quercus","kelloggii","","","QUKE",43,46,,,4,29,139,"","","X","","","","H","","","","","","Y","","W","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351,0.51,15,0.45,6,88.75556,22,101.09804,5,0.55,21,22,21,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.99091626995073891625615763546798029557E00
819,"turkey oak","Quercus","laevis","","","QULA2",43,47,,,4,29,89,"","","","","X","","H","","","","","","Y","E","","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.59,24,0.58,24,83,24,75.27,24,0.66,24,19.12,24,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.76493043190430534629959366296854312195E00
820,"laurel oak","Quercus","laurifolia","","","QULA3",28,47,,,4,29,201,"","X","","","X","","H","","","","","","Y","E","","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.56,1,0.5,22,121.16,13,83.14286,5,0.63,1,16,21,0.12798,0.92267,0.12506,1,0.78,0.45,0.42,0.42,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.878950025
821,"California white oak","Quercus","lobata","","","QULO",43,46,,,4,29,226,"","","X","","","","H","","","","","","Y","","W","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351,0.55,7,0.55,7,89.4,22,83.56364,5,0.58,21,16,21,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.84368655172413793103448275862068965517E00
822,"overcup oak","Quercus","lyrata","","","QULY",27,47,,,4,29,128,"X","X","","","X","","H","","","","","","Y","E","","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.72243,0.57,1,0.51,6,88.52941,22,77.12281,5,0.63,1,22,21,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.78998829525065963060686015831134564644E00
823,"bur oak","Quercus","macrocarpa","","","QUMA2",25,47,,,4,29,83,"X","X","","X","X","","H","X","","","X","","Y","E","","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989,0.58,1,0.54,3,89.92593,22,74.06897,5,0.64,1,16,21,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.76124854369747899159663865546218487395E00
824,"blackjack oak","Quercus","marilandica","","","QUMA3",28,47,,,4,29,206,"X","X","","","X","","H","","","","","","Y","E","","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.59,24,0.58,24,83,24,75.27,24,0.66,24,19.12,24,0.12798,0.92267,0.12506,1,0.78,0.45,0.42,0.42,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.76493043190430534629959366296854312195E00
825,"swamp chestnut oak","Quercus","michauxii","","","QUMI",25,47,,,4,29,87,"X","X","","","X","","H","","","","","","Y","E","","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989,0.6,1,0.51,6,88.52941,22,68.26667,5,0.67,1,23,21,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.71580233923044751150146382266833960686E00
826,"chinkapin oak","Quercus","muehlenbergii","","","QUMU",25,47,,,4,29,207,"X","X","X","X","X","","H","X","","X","X","","Y","E","","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989,0.59,24,0.58,24,83,24,75.27,24,0.66,24,19.12,24,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.76493043190430534629959366296854312195E00
827,"water oak","Quercus","nigra","","","QUNI",28,47,,,4,29,204,"X","X","","","X","X","H","","X","","","X","Y","E","","","","",1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.56,1,0.62,6,73.17742,13,83.14286,5,0.63,1,16,21,0.12798,0.92267,0.12506,0.981,0.779,0.665,0.416,0.428,0.491,1.02,0.841,0.705,0.591,0.591,"",2005-02-24,"333","",2017-02-16,"798795",1.81643206407766990291262135922330097087E00
