"","CN","PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","CONDID","SPCD","SPGRPCD","STOCKING","TREECOUNT","TOTAGE","TREECOUNT_CALC","TPA_UNADJ","CYCLE","SUBCYCLE","DAMAGE_AGENT_CD1_SRS","PCT_AFFECTED_DAMAGE_AGENT1_SRS","DAMAGE_AGENT_CD2_SRS","PCT_AFFECTED_DAMAGE_AGENT2_SRS","DAMAGE_AGENT_CD3_SRS","PCT_AFFECTED_DAMAGE_AGENT3_SRS","AGECD_RMRS","COUNTCHKCD_RMRS"
"2876",156945772010661,102509628010661,2007,26,1,41,20120,1,1,12,6,0.0013,3,NA,3,224.895847,7,3,NA,NA,NA,NA,NA,NA,NA,NA
"2877",156945775010661,102509628010661,2007,26,1,41,20120,4,1,12,6,0.0009,2,NA,2,149.930565,7,3,NA,NA,NA,NA,NA,NA,NA,NA
"2878",156937218010661,102508047010661,2007,26,3,7,20046,1,1,746,37,0.0007,1,NA,1,74.965282,7,3,NA,NA,NA,NA,NA,NA,NA,NA
"2879",156966269010661,102508329010661,2007,26,3,143,20256,1,1,12,6,0.0056,13,NA,13,974.548672,7,3,NA,NA,NA,NA,NA,NA,NA,NA
"2880",156966271010661,102508329010661,2007,26,3,143,20256,1,1,746,37,0.0007,1,NA,1,74.965282,7,3,NA,NA,NA,NA,NA,NA,NA,NA
"2881",156966272010661,102508329010661,2007,26,3,143,20256,2,1,12,6,0.0078,18,NA,18,1349.375084,7,3,NA,NA,NA,NA,NA,NA,NA,NA
"2882",156971079010661,102510459010661,2007,26,2,71,20090,1,1,12,6,0.1967,1,NA,1,74.965282,7,3,NA,NA,NA,NA,NA,NA,NA,NA
"2883",156971083010661,102510459010661,2007,26,2,71,20090,1,1,746,37,1.2531,4,NA,4,299.86113,7,3,NA,NA,NA,NA,NA,NA,NA,NA
"2884",156971085010661,102510459010661,2007,26,2,71,20090,2,1,12,6,0.0001,2,NA,2,149.930565,7,3,NA,NA,NA,NA,NA,NA,NA,NA
"2885",156971088010661,102510459010661,2007,26,2,71,20090,2,1,746,37,0.0001,10,NA,10,749.652825,7,3,NA,NA,NA,NA,NA,NA,NA,NA
"2886",156971091010661,102510459010661,2007,26,2,71,20090,3,1,746,37,0.0001,1,NA,1,74.965282,7,3,NA,NA,NA,NA,NA,NA,NA,NA
"2887",156971093010661,102510459010661,2007,26,2,71,20090,4,1,12,6,0.0001,3,NA,3,224.895847,7,3,NA,NA,NA,NA,NA,NA,NA,NA
"2888",156971096010661,102510459010661,2007,26,2,71,20090,4,1,746,37,0.0001,6,NA,6,449.791695,7,3,NA,NA,NA,NA,NA,NA,NA,NA
"2889",156978492010661,102509367010661,2007,26,1,97,29025,1,1,746,37,0.0001,3,NA,3,224.895847,7,3,NA,NA,NA,NA,NA,NA,NA,NA
"2890",156978494010661,102509367010661,2007,26,1,97,29025,3,1,12,6,0.4636,3,NA,3,224.895847,7,3,NA,NA,NA,NA,NA,NA,NA,NA
